image_path,label
data/Op3176_DefectMap\744640_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744679_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744679_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744679_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744679_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744679_31764_R1_PASS3.PNG,6
data/Op3176_DefectMap\744679_31764_R1_PASS3.PNG,6
data/Op3176_DefectMap\744683_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744683_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744683_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744683_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744683_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744683_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744692_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744692_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744692_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744692_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744692_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744692_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744697_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744697_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744697_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744697_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744697_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744697_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744707_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744707_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744707_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744707_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744707_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744707_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744913_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744913_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744913_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744913_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744913_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744913_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744933_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744933_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744933_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744933_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744933_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744933_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\750169_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750169_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750169_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750169_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750169_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750169_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750170_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750170_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750170_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750170_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750170_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750170_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750620_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750620_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750620_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750620_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750620_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750620_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750631_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750631_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750631_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750631_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750631_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750631_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750666_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750666_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750666_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750666_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750666_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750666_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750673_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750673_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750673_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750673_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750673_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750673_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750711_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750711_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750711_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750711_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750711_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750711_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750716_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750716_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750716_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750716_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750716_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750716_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750721_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750721_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750721_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750721_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750721_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750721_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750727_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750727_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750727_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750727_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750727_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750727_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750786_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750786_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750786_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750786_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750786_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750786_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750797_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750797_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750797_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750797_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750797_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750797_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750799_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750799_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750799_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750799_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750799_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750799_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750890_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750890_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750890_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750890_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750890_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750890_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750971_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750971_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750971_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750971_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750971_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750971_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750975_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750975_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750975_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750975_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750975_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750975_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750978_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750978_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750978_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750978_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750978_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750978_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750980_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750980_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\750980_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750980_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\750980_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\750980_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\751055_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\751055_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\751055_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\751055_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\751055_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\751055_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\751511_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\751511_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\751511_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\751511_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\751511_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\751511_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\751571_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\751571_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\751571_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\751571_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\751571_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\751571_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\751650_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\751650_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\751650_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\751650_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\751650_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\751650_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\751703_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\751703_31764_R1_PASS1.PNG,3
data/Op3176_DefectMap\751703_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\751703_31764_R1_PASS2.PNG,3
data/Op3176_DefectMap\751703_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\751703_31764_R1_PASS3.PNG,3
data/Op3176_DefectMap\F45Y_3176_R1.PNG,0
data/Op3176_DefectMap\F45Y_3176_R1.PNG,0
data/Op3176_DefectMap\F4PT_3176_R2.PNG,-1
data/Op3176_DefectMap\F4PT_3176_R2.PNG,-1
data/Op3176_DefectMap\F554_3176_R1.PNG,-1
data/Op3176_DefectMap\F554_3176_R1.PNG,-1
data/Op3176_DefectMap\F58J_3176_R2.PNG,0
data/Op3176_DefectMap\F58J_3176_R2.PNG,0
data/Op3176_DefectMap\F58J_3176_R3.PNG,-1
data/Op3176_DefectMap\F58J_3176_R3.PNG,-1
data/Op3176_DefectMap\F5A6_3176_R1.PNG,0
data/Op3176_DefectMap\F5A6_3176_R1.PNG,0
data/Op3176_DefectMap\F5A7_3176_R2.PNG,-1
data/Op3176_DefectMap\F5A7_3176_R2.PNG,-1
data/Op3176_DefectMap\F5E7_3176_R2.PNG,1
data/Op3176_DefectMap\F5E7_3176_R2.PNG,1
data/Op3176_DefectMap\F5FG_3176_R1.PNG,0
data/Op3176_DefectMap\F5FG_3176_R1.PNG,0
data/Op3176_DefectMap\F5FK_3176_R1.PNG,0
data/Op3176_DefectMap\F5FK_3176_R1.PNG,0
data/Op3176_DefectMap\F5G4_3176_R1.PNG,0
data/Op3176_DefectMap\F5G4_3176_R1.PNG,0
data/Op3176_DefectMap\F5GN_3176_R1.PNG,0
data/Op3176_DefectMap\F5GN_3176_R1.PNG,0
data/Op3176_DefectMap\F5GT_3176_R1.PNG,0
data/Op3176_DefectMap\F5GT_3176_R1.PNG,0
data/Op3176_DefectMap\F5H9_3176_R2.PNG,0
data/Op3176_DefectMap\F5H9_3176_R2.PNG,0
data/Op3176_DefectMap\F5H9_3176_R3.PNG,0
data/Op3176_DefectMap\F5H9_3176_R3.PNG,0
data/Op3176_DefectMap\F5KR_3176_R1.PNG,0
data/Op3176_DefectMap\F5KR_3176_R1.PNG,0
data/Op3176_DefectMap\F5M7_3176_R1.PNG,0
data/Op3176_DefectMap\F5M7_3176_R1.PNG,0
data/Op3176_DefectMap\F5M9_3176_R1.PNG,-1
data/Op3176_DefectMap\F5M9_3176_R1.PNG,-1
data/Op3176_DefectMap\F5M9_3176_R2.PNG,0
data/Op3176_DefectMap\F5M9_3176_R2.PNG,0
data/Op3176_DefectMap\F5MA_3176_R1.PNG,-1
data/Op3176_DefectMap\F5MA_3176_R1.PNG,0
data/Op3176_DefectMap\F5MC_3176_R1.PNG,1
data/Op3176_DefectMap\F5MC_3176_R1.PNG,1
data/Op3176_DefectMap\F5MC_3176_R2.PNG,-1
data/Op3176_DefectMap\F5MC_3176_R2.PNG,-1
data/Op3176_DefectMap\F5MD_3176_R1.PNG,-1
data/Op3176_DefectMap\F5MD_3176_R1.PNG,-1
data/Op3176_DefectMap\F5ME_3176_R1.PNG,0
data/Op3176_DefectMap\F5ME_3176_R1.PNG,0
data/Op3176_DefectMap\F5MF_3176_R1.PNG,0
data/Op3176_DefectMap\F5MF_3176_R1.PNG,0
data/Op3176_DefectMap\F5MG_3176_R1.PNG,-1
data/Op3176_DefectMap\F5MG_3176_R1.PNG,-1
data/Op3176_DefectMap\F5MH_3176_R1.PNG,1
data/Op3176_DefectMap\F5MH_3176_R1.PNG,1
data/Op3176_DefectMap\F5MH_3176_R2.PNG,1
data/Op3176_DefectMap\F5MH_3176_R2.PNG,1
data/Op3176_DefectMap\F5MJ_3176_R1.PNG,0
data/Op3176_DefectMap\F5MJ_3176_R1.PNG,0
data/Op3176_DefectMap\F5MK_3176_R2.PNG,-1
data/Op3176_DefectMap\F5MK_3176_R2.PNG,-1
data/Op3176_DefectMap\F5ML_3176_R1.PNG,0
data/Op3176_DefectMap\F5ML_3176_R1.PNG,0
data/Op3176_DefectMap\F5MM_3176_R1.PNG,0
data/Op3176_DefectMap\F5MM_3176_R1.PNG,0
data/Op3176_DefectMap\F5PT_3176_R1.PNG,0
data/Op3176_DefectMap\F5PT_3176_R1.PNG,0
data/Op3176_DefectMap\F5PU_3176_R1.PNG,-1
data/Op3176_DefectMap\F5PU_3176_R1.PNG,-1
data/Op3176_DefectMap\F5PW_3176_R1.PNG,0
data/Op3176_DefectMap\F5PW_3176_R1.PNG,0
data/Op3176_DefectMap\F5R2_3176_R1.PNG,0
data/Op3176_DefectMap\F5R2_3176_R1.PNG,0
data/Op3176_DefectMap\F5R3_3176_R1.PNG,-1
data/Op3176_DefectMap\F5R3_3176_R1.PNG,-1
data/Op3176_DefectMap\F5R4_3176_R1.PNG,0
data/Op3176_DefectMap\F5R4_3176_R1.PNG,0
data/Op3176_DefectMap\F5UF_3176_R2.PNG,0
data/Op3176_DefectMap\F5UF_3176_R2.PNG,0
data/Op3176_DefectMap\F5YU_3176_R1.PNG,0
data/Op3176_DefectMap\F5YU_3176_R1.PNG,0
data/Op3176_DefectMap\F63Y_3176_R2.PNG,0
data/Op3176_DefectMap\F63Y_3176_R2.PNG,0
data/Op3176_DefectMap\F68X_3176_R2.PNG,-1
data/Op3176_DefectMap\F68X_3176_R2.PNG,-1
data/Op3176_DefectMap\F68X_3176_R3.PNG,0
data/Op3176_DefectMap\F68X_3176_R3.PNG,0
data/Op3176_DefectMap\F696_3176_R2.PNG,0
data/Op3176_DefectMap\F696_3176_R2.PNG,0
data/Op3176_DefectMap\F6C1_3176_R3.PNG,0
data/Op3176_DefectMap\F6C1_3176_R3.PNG,0
data/Op3176_DefectMap\F6EL_3176_R1.PNG,0
data/Op3176_DefectMap\F6EL_3176_R1.PNG,0
data/Op3176_DefectMap\F6F8_3176_R1.PNG,0
data/Op3176_DefectMap\F6F8_3176_R1.PNG,0
data/Op3176_DefectMap\F6G9_3176_R3.PNG,0
data/Op3176_DefectMap\F6G9_3176_R3.PNG,0
data/Op3176_DefectMap\F6GL_3176_R1.PNG,-1
data/Op3176_DefectMap\F6GL_3176_R1.PNG,-1
data/Op3176_DefectMap\F6GM_3176_R1.PNG,-1
data/Op3176_DefectMap\F6GM_3176_R1.PNG,-1
data/Op3176_DefectMap\F6GR_3176_R1.PNG,0
data/Op3176_DefectMap\F6GR_3176_R1.PNG,0
data/Op3176_DefectMap\F6GT_3176_R1.PNG,0
data/Op3176_DefectMap\F6GT_3176_R1.PNG,0
data/Op3176_DefectMap\F6GX_3176_R1.PNG,0
data/Op3176_DefectMap\F6GX_3176_R1.PNG,0
data/Op3176_DefectMap\F6H3_3176_R1.PNG,0
data/Op3176_DefectMap\F6H3_3176_R1.PNG,0
data/Op3176_DefectMap\F6H5_3176_R1.PNG,-1
data/Op3176_DefectMap\F6H5_3176_R1.PNG,-1
data/Op3176_DefectMap\F6H8_3176_R2.PNG,1
data/Op3176_DefectMap\F6H8_3176_R2.PNG,1
data/Op3176_DefectMap\F6H8_3176_R3.PNG,0
data/Op3176_DefectMap\F6H8_3176_R3.PNG,0
data/Op3176_DefectMap\F6J4_3176_R2.PNG,0
data/Op3176_DefectMap\F6J4_3176_R2.PNG,0
data/Op3176_DefectMap\F6JL_3176_R2.PNG,-1
data/Op3176_DefectMap\F6JL_3176_R2.PNG,-1
data/Op3176_DefectMap\F6L3_3176_R2.PNG,0
data/Op3176_DefectMap\F6L3_3176_R2.PNG,0
data/Op3176_DefectMap\F6L3_3176_R3.PNG,0
data/Op3176_DefectMap\F6L3_3176_R3.PNG,0
data/Op3176_DefectMap\F6LL_3176_R1.PNG,-1
data/Op3176_DefectMap\F6LL_3176_R1.PNG,-1
data/Op3176_DefectMap\F6LL_3176_R2.PNG,-1
data/Op3176_DefectMap\F6LL_3176_R2.PNG,-1
data/Op3176_DefectMap\F6LN_3176_R1.PNG,-1
data/Op3176_DefectMap\F6LN_3176_R1.PNG,-1
data/Op3176_DefectMap\F6LN_3176_R2.PNG,-1
data/Op3176_DefectMap\F6LN_3176_R2.PNG,-1
data/Op3176_DefectMap\F6LN_3176_R3.PNG,0
data/Op3176_DefectMap\F6LN_3176_R3.PNG,0
data/Op3176_DefectMap\F6LP_3176_R1.PNG,0
data/Op3176_DefectMap\F6LP_3176_R1.PNG,0
data/Op3176_DefectMap\F6LR_3176_R1.PNG,-1
data/Op3176_DefectMap\F6LR_3176_R1.PNG,-1
data/Op3176_DefectMap\F6LX_3176_R1.PNG,-1
data/Op3176_DefectMap\F6LX_3176_R1.PNG,-1
data/Op3176_DefectMap\F6LX_3176_R2.PNG,0
data/Op3176_DefectMap\F6LX_3176_R2.PNG,0
data/Op3176_DefectMap\F6LY_3176_R1.PNG,-1
data/Op3176_DefectMap\F6LY_3176_R1.PNG,-1
data/Op3176_DefectMap\F6M1_3176_R1.PNG,0
data/Op3176_DefectMap\F6M1_3176_R1.PNG,0
data/Op3176_DefectMap\F6M2_3176_R1.PNG,-1
data/Op3176_DefectMap\F6M2_3176_R1.PNG,-1
data/Op3176_DefectMap\F6M3_3176_R1.PNG,0
data/Op3176_DefectMap\F6M3_3176_R1.PNG,0
data/Op3176_DefectMap\F6M4_3176_R1.PNG,-1
data/Op3176_DefectMap\F6M4_3176_R1.PNG,-1
data/Op3176_DefectMap\F6M5_3176_R1.PNG,-1
data/Op3176_DefectMap\F6M5_3176_R1.PNG,-1
data/Op3176_DefectMap\F6M6_3176_R1.PNG,0
data/Op3176_DefectMap\F6M6_3176_R1.PNG,0
data/Op3176_DefectMap\F6M7_3176_R1.PNG,-1
data/Op3176_DefectMap\F6M7_3176_R1.PNG,-1
data/Op3176_DefectMap\F6M8_3176_R1.PNG,0
data/Op3176_DefectMap\F6M8_3176_R1.PNG,0
data/Op3176_DefectMap\F6M9_3176_R1.PNG,-1
data/Op3176_DefectMap\F6M9_3176_R1.PNG,-1
data/Op3176_DefectMap\F6MA_3176_R1.PNG,0
data/Op3176_DefectMap\F6MA_3176_R1.PNG,0
data/Op3176_DefectMap\F6MC_3176_R1.PNG,0
data/Op3176_DefectMap\F6MC_3176_R1.PNG,0
data/Op3176_DefectMap\F6ME_3176_R1.PNG,-1
data/Op3176_DefectMap\F6ME_3176_R1.PNG,-1
data/Op3176_DefectMap\F6ME_3176_R2.PNG,-1
data/Op3176_DefectMap\F6ME_3176_R2.PNG,-1
data/Op3176_DefectMap\F6MF_3176_R1.PNG,0
data/Op3176_DefectMap\F6MF_3176_R1.PNG,0
data/Op3176_DefectMap\F6MG_3176_R1.PNG,0
data/Op3176_DefectMap\F6MG_3176_R1.PNG,0
data/Op3176_DefectMap\F6MH_3176_R1.PNG,-1
data/Op3176_DefectMap\F6MH_3176_R1.PNG,-1
data/Op3176_DefectMap\F6MK_3176_R1.PNG,-1
data/Op3176_DefectMap\F6MK_3176_R1.PNG,-1
data/Op3176_DefectMap\F6MR_3176_R1.PNG,-1
data/Op3176_DefectMap\F6MR_3176_R1.PNG,-1
data/Op3176_DefectMap\F6N2_3176_R1.PNG,0
data/Op3176_DefectMap\F6N2_3176_R1.PNG,0
data/Op3176_DefectMap\F6N3_3176_R1.PNG,0
data/Op3176_DefectMap\F6N3_3176_R1.PNG,0
data/Op3176_DefectMap\F6N4_3176_R1.PNG,0
data/Op3176_DefectMap\F6N4_3176_R1.PNG,0
data/Op3176_DefectMap\F6N5_3176_R1.PNG,-1
data/Op3176_DefectMap\F6N5_3176_R1.PNG,-1
data/Op3176_DefectMap\F6N6_3176_R1.PNG,0
data/Op3176_DefectMap\F6N6_3176_R1.PNG,0
data/Op3176_DefectMap\F6N7_3176_R1.PNG,0
data/Op3176_DefectMap\F6N7_3176_R1.PNG,0
data/Op3176_DefectMap\F6N8_3176_R1.PNG,0
data/Op3176_DefectMap\F6N8_3176_R1.PNG,0
data/Op3176_DefectMap\F6N9_3176_R1.PNG,0
data/Op3176_DefectMap\F6N9_3176_R1.PNG,0
data/Op3176_DefectMap\F6NA_3176_R1.PNG,0
data/Op3176_DefectMap\F6NA_3176_R1.PNG,0
data/Op3176_DefectMap\F6NJ_3176_R1.PNG,-1
data/Op3176_DefectMap\F6NJ_3176_R1.PNG,-1
data/Op3176_DefectMap\F6NJ_3176_R2.PNG,-1
data/Op3176_DefectMap\F6NJ_3176_R2.PNG,-1
data/Op3176_DefectMap\F6NJ_3176_R3.PNG,-1
data/Op3176_DefectMap\F6NJ_3176_R3.PNG,-1
data/Op3176_DefectMap\F6NK_3176_R1.PNG,-1
data/Op3176_DefectMap\F6NK_3176_R1.PNG,-1
data/Op3176_DefectMap\F6NL_3176_R1.PNG,0
data/Op3176_DefectMap\F6NL_3176_R1.PNG,0
data/Op3176_DefectMap\F6NL_3176_R2.PNG,-1
data/Op3176_DefectMap\F6NL_3176_R2.PNG,-1
data/Op3176_DefectMap\F6NN_3176_R1.PNG,-1
data/Op3176_DefectMap\F6NN_3176_R1.PNG,-1
data/Op3176_DefectMap\F6PM_3176_R1.PNG,-1
data/Op3176_DefectMap\F6PM_3176_R1.PNG,-1
data/Op3176_DefectMap\F6PP_3176_R1.PNG,1
data/Op3176_DefectMap\F6PP_3176_R1.PNG,1
data/Op3176_DefectMap\F6PP_3176_R2.PNG,-1
data/Op3176_DefectMap\F6PP_3176_R2.PNG,-1
data/Op3176_DefectMap\F6PP_3176_R3.PNG,0
data/Op3176_DefectMap\F6PP_3176_R3.PNG,0
data/Op3176_DefectMap\F6R9_3176_R1.PNG,-1
data/Op3176_DefectMap\F6R9_3176_R1.PNG,-1
data/Op3176_DefectMap\F6R9_3176_R2.PNG,0
data/Op3176_DefectMap\F6R9_3176_R2.PNG,0
data/Op3176_DefectMap\F6RD_3176_R1.PNG,0
data/Op3176_DefectMap\F6RD_3176_R1.PNG,0
data/Op3176_DefectMap\F6UN_3176_R1.PNG,0
data/Op3176_DefectMap\F6UN_3176_R1.PNG,0
data/Op3176_DefectMap\F6WG_3176_R1.PNG,-1
data/Op3176_DefectMap\F6WG_3176_R1.PNG,-1
data/Op3176_DefectMap\F6WH_3176_R1.PNG,0
data/Op3176_DefectMap\F6WH_3176_R1.PNG,0
data/Op3176_DefectMap\F6WJ_3176_R1.PNG,0
data/Op3176_DefectMap\F6WJ_3176_R1.PNG,0
data/Op3176_DefectMap\F6WK_3176_R1.PNG,1
data/Op3176_DefectMap\F6WK_3176_R1.PNG,1
data/Op3176_DefectMap\F6WK_3176_R2.PNG,0
data/Op3176_DefectMap\F6WK_3176_R2.PNG,0
data/Op3176_DefectMap\F6WL_3176_R1.PNG,1
data/Op3176_DefectMap\F6WL_3176_R1.PNG,1
data/Op3176_DefectMap\F6WL_3176_R2.PNG,-1
data/Op3176_DefectMap\F6WL_3176_R2.PNG,-1
data/Op3176_DefectMap\F6WM_3176_R1.PNG,-1
data/Op3176_DefectMap\F6WM_3176_R1.PNG,-1
data/Op3176_DefectMap\F6WN_3176_R1.PNG,0
data/Op3176_DefectMap\F6WN_3176_R1.PNG,0
data/Op3176_DefectMap\F6WP_3176_R1.PNG,1
data/Op3176_DefectMap\F6WP_3176_R1.PNG,1
data/Op3176_DefectMap\F6WP_3176_R2.PNG,-1
data/Op3176_DefectMap\F6WP_3176_R2.PNG,-1
data/Op3176_DefectMap\F6WP_3176_R3.PNG,0
data/Op3176_DefectMap\F6WP_3176_R3.PNG,0
data/Op3176_DefectMap\F6WR_3176_R1.PNG,0
data/Op3176_DefectMap\F6WR_3176_R1.PNG,0
data/Op3176_DefectMap\F6WT_3176_R1.PNG,1
data/Op3176_DefectMap\F6WT_3176_R1.PNG,1
data/Op3176_DefectMap\F6WT_3176_R2.PNG,-1
data/Op3176_DefectMap\F6WT_3176_R2.PNG,-1
data/Op3176_DefectMap\F6WU_3176_R1.PNG,1
data/Op3176_DefectMap\F6WU_3176_R1.PNG,1
data/Op3176_DefectMap\F6WU_3176_R2.PNG,0
data/Op3176_DefectMap\F6WU_3176_R2.PNG,0
data/Op3176_DefectMap\F6WU_3176_R3.PNG,0
data/Op3176_DefectMap\F6WU_3176_R3.PNG,0
data/Op3176_DefectMap\F6WW_3176_R1.PNG,0
